13927,100375071,39.6019,-77.2913,1,1
17677,892061883,39.6045,-77.26967,1,1
17678,116327889,39.6038,-77.26941,1,1
24237,116327887,39.60611,-77.26996,1,1
27855,116327942,39.61218,-77.27078,1,1
35398,100377477,39.58548,-77.25096,1,1
38435,100377552,39.60365,-77.271,1,1
43879,116327890,39.60403,-77.2673,1,1
47531,892044197,39.60658,-77.25061,1,1
47539,892044202,39.60741,-77.25448,1,1
47540,892044200,39.60484,-77.26552,1,1
47541,892044201,39.60529,-77.26491,1,1
47542,116327903,39.60433,-77.26621,1,1
49379,983865642,39.59853,-77.29008,1,1
49380,100375075,39.59738,-77.28783,1,1
49381,983865641,39.6017,-77.29139,1,1
49382,983865648,39.58692,-77.26311,1,1
49383,983865643,39.59723,-77.28744,1,1
49384,100375102,39.59055,-77.27731,1,1
49385,983865644,39.59439,-77.28315,1,1
49386,983865645,39.5916,-77.28004,1,1
49387,983865646,39.5907,-77.27791,1,1
49388,983865647,39.59206,-77.28081,1,1
49389,983865650,39.59044,-77.27701,1,1
49390,983865651,39.58784,-77.26601,1,1
49392,983865652,39.58928,-77.27181,1,1
49393,983865649,39.58496,-77.26113,1,1
54924,1063090605,39.57828,-77.26208,1,1
54925,25675456,39.57879,-77.2614,1,1
57019,1063091478,39.58151,-77.257,1,1
57020,1063091479,39.5825,-77.25571,1,1
57021,25675462,39.58106,-77.25765,1,1
57026,1063090603,39.57919,-77.26084,1,1
57027,1063091482,39.57979,-77.25991,1,1
57028,1063090604,39.58015,-77.25928,1,1
57030,1063091481,39.58069,-77.25826,1,1
57032,1063091480,39.5823,-77.2587,1,1
65617,215044852,39.60397,-77.26773,1,1
66410,94257635,39.60376,-77.26983,1,1
69158,116327949,39.61842,-77.26834,1,1
77553,116327958,39.62274,-77.26558,1,1
81463,100377351,39.57806,-77.26106,1,1
119701,1052048596,39.60691,-77.29775,1,1
163467,116327979,39.60776,-77.25252,1,1
165318,100377545,39.58803,-77.2642,1,1
