87388,983920248,39.13352,-77.65972,1,1
87389,801894489,39.13352,-77.65991,1,1
87518,983921749,39.13645,-77.70322,1,1
87519,100727158,39.13644,-77.70244,1,1
87639,100726231,39.1361,-77.69195,1,1
87640,988382169,39.13762,-77.69208,1,1
89381,1038008043,39.13623,-77.67802,1,1
89382,100729139,39.13612,-77.68029,1,1
90026,100727367,39.14238,-77.69182,1,1
90027,706157860,39.14277,-77.69174,1,1
90263,100727373,39.14378,-77.69114,1,1
90264,983960500,39.14394,-77.69015,1,1
91119,100727369,39.14341,-77.69162,1,1
91466,100727140,39.13657,-77.70824,1,1
91530,100727397,39.14478,-77.68686,0,0
91738,287924782,39.16958,-77.65229,1,1
92008,100727370,39.14378,-77.69161,1,1
92436,100729338,39.14222,-77.65261,1,1
92508,100726210,39.13558,-77.69247,1,1
92539,100728656,39.13363,-77.65798,1,1
92961,100728560,39.13482,-77.66403,1,1
93311,100728559,39.13499,-77.66465,1,1
94161,100728644,39.13352,-77.65965,1,1
94466,311290507,39.14559,-77.69128,1,1
94705,100727379,39.1453,-77.69133,1,1
94832,100726209,39.13566,-77.6941,1,1
94996,221995240,39.1448,-77.6997,0,0
94997,950424690,39.14449,-77.68811,0,0
94998,100727335,39.14472,-77.69575,0,0
94999,950424689,39.14441,-77.68811,1,1
95000,19460384,39.14447,-77.6957,0,0
95001,950424692,39.14479,-77.6881,1,1
95003,950424691,39.14474,-77.6881,0,0
95713,100728574,39.13421,-77.66242,1,1
95714,848140498,39.13479,-77.66392,1,1
96520,1037943385,39.13567,-77.69155,1,1
96936,100727331,39.13971,-77.69216,1,1
97371,706034765,39.12931,-77.65452,1,1
97372,706034766,39.13063,-77.65463,1,1
97712,100729335,39.14186,-77.65279,1,1
97746,100729349,39.14303,-77.6522,0,0
97761,848140172,39.14177,-77.65283,1,1
97762,100729333,39.14144,-77.65296,1,1
97821,848140193,39.14033,-77.65298,1,1
97822,100729320,39.13864,-77.6529,1,1
98012,100729311,39.14433,-77.65636,0,0
98031,100727396,39.1445,-77.68713,0,0
98244,100729156,39.13607,-77.67004,1,1
98327,100728534,39.13593,-77.66889,1,1
99181,100729309,39.14416,-77.65658,0,0
99771,100729346,39.1421,-77.65222,1,1
99920,100728575,39.13371,-77.66138,1,1
99951,100727408,39.14487,-77.68373,0,0
100428,287925888,39.13598,-77.69878,1,1
100944,100726205,39.13572,-77.69616,1,1
101123,100728535,39.13577,-77.66809,1,1
101313,311290506,39.14526,-77.69087,1,1
101632,100726201,39.1358,-77.69767,1,1
102085,984078913,39.14491,-77.67758,0,0
102086,100727407,39.14462,-77.68373,0,0
102096,100729363,39.14402,-77.6517,1,1
102346,100728682,39.13464,-77.65253,1,1
103416,100728680,39.13417,-77.6548,1,1
105740,984480128,39.14411,-77.65551,1,1
106197,100728536,39.1354,-77.66655,1,1
106294,19460387,39.14423,-77.65605,0,0
106753,100727414,39.1489,-77.69074,1,1
107161,100729140,39.13628,-77.67702,1,1
107252,287911238,39.13378,-77.65477,1,1
107268,100729345,39.14284,-77.6523,0,0
107402,19460386,39.1445,-77.68683,0,0
107404,19460385,39.14476,-77.68715,0,0
108221,338858481,39.1351,-77.65257,1,1
108233,100728679,39.13186,-77.65469,1,1
108235,221995241,39.14454,-77.69968,0,0
108251,100729310,39.14404,-77.65615,0,0
108847,100727334,39.14449,-77.69636,0,0
108858,100729144,39.13632,-77.67212,1,1
109092,100727147,39.13649,-77.70501,1,1
109354,287921960,39.14233,-77.65294,1,1
109536,100726237,39.13586,-77.68553,1,1
111269,100728635,39.13357,-77.66071,1,1
111270,983876760,39.13359,-77.66083,1,1
111474,983875204,39.13648,-77.70462,1,1
111481,983875208,39.13582,-77.68628,1,1
111482,706113160,39.13574,-77.68781,1,1
111642,19460380,39.14474,-77.69634,0,0
111643,983872018,39.14478,-77.69875,0,0
112680,1037943384,39.13555,-77.69245,1,1
112681,1037943381,39.13549,-77.69236,1,1
112684,100726226,39.13557,-77.69208,1,1
112686,1037943383,39.13525,-77.69255,1,1
112688,1037943386,39.13568,-77.69207,1,1
112690,100726234,39.1356,-77.69039,1,1
112692,1037943387,39.13575,-77.69211,1,1
112694,1037943382,39.13569,-77.69247,1,1
112729,1037943471,39.13554,-77.69135,1,1
112730,1037943472,39.13618,-77.69207,1,1
112732,1037943388,39.1358,-77.69221,1,1
113720,706113161,39.13605,-77.6816,1,1
113721,287925616,39.13587,-77.68529,1,1
113722,100727417,39.1556,-77.69076,1,1
113723,706113159,39.15656,-77.6908,1,1
113724,706113162,39.15356,-77.69074,1,1
113725,287910235,39.15047,-77.69067,1,1
114051,100727456,39.16495,-77.69055,1,1
114052,706109996,39.1653,-77.69035,1,1
114053,706109993,39.16368,-77.69102,1,1
114054,706109994,39.16184,-77.69108,1,1
114055,100727452,39.15892,-77.69091,1,1
114056,706109995,39.15999,-77.69098,1,1
114194,905466021,39.13567,-77.68928,1,1
213948,100729304,39.14522,-77.66029,0,0
215117,100729303,39.14499,-77.66035,0,0
223097,100729143,39.13643,-77.67323,1,1
