3959,940218050,39.44213,-76.34872,0,0
3960,940218047,39.44212,-76.34848,0,0
3961,940218049,39.44213,-76.34872,1,1
3962,90648017,39.44121,-76.34793,1,1
3963,940218048,39.44189,-76.34827,0,0
3966,940218046,39.44212,-76.34848,1,1
3967,90648037,39.44128,-76.34772,1,1
3990,940218052,39.44223,-76.3648,1,1
3993,90647687,39.44203,-76.36464,1,1
5509,855192845,39.42413,-76.37225,1,1
10185,90648070,39.4423,-76.34346,0,0
12294,90648063,39.43823,-76.34453,1,1
13959,1064388970,39.4118,-76.33311,1,1
13960,1064388971,39.41184,-76.33341,1,1
13961,1064388972,39.41174,-76.33325,1,1
14070,1064388969,39.41186,-76.33309,1,1
14071,1064388746,39.4119,-76.33195,1,1
21122,875602269,39.43469,-76.35669,1,1
21123,984139825,39.43621,-76.35331,1,1
22148,90642795,39.42316,-76.37119,1,1
22160,984143743,39.43914,-76.33756,1,1
22161,826336762,39.43911,-76.34236,1,1
22847,90647328,39.40974,-76.34073,1,1
23082,90647807,39.44218,-76.35501,0,0
23435,90648011,39.44101,-76.34865,1,1
24425,90642740,39.42496,-76.37646,1,1
24754,826338996,39.42177,-76.36952,1,1
24756,90646372,39.42169,-76.36968,1,1
24757,826338995,39.42249,-76.37034,1,1
24810,90648033,39.43989,-76.34661,1,1
25248,90647675,39.43723,-76.36317,1,1
26240,875602268,39.41965,-76.35108,1,1
26241,875602267,39.41869,-76.3487,1,1
26242,875602266,39.41765,-76.3467,1,1
26243,826456626,39.41724,-76.34656,1,1
26250,90647586,39.4313,-76.36726,1,1
26251,875602271,39.43179,-76.36632,1,1
26253,875602270,39.43091,-76.3365,1,1
26254,90647786,39.43399,-76.3578,1,1
26326,90648087,39.43199,-76.33732,1,1
27042,90647316,39.40998,-76.34201,1,1
28421,90642842,39.43713,-76.37632,0,0
28535,90646486,39.4214,-76.36397,1,1
28910,90648439,39.41643,-76.32773,1,1
29356,90647547,39.42278,-76.37071,1,1
29396,90647777,39.42952,-76.35213,1,1
29460,26137048,39.43607,-76.37739,0,0
29606,90647806,39.44197,-76.35513,0,0
30691,90648060,39.43568,-76.34175,1,1
30929,90648035,39.44015,-76.34662,1,1
