3360,90637442,39.66707,-76.56116,1,1
3776,875664984,39.64326,-76.55544,1,1
3777,90637473,39.64195,-76.55423,1,1
3778,875664985,39.64843,-76.5613,1,1
3799,90637477,39.64393,-76.5535,1,1
12449,876333476,39.63657,-76.56666,1,1
14300,876329257,39.63518,-76.56181,1,1
14301,876329258,39.6358,-76.56481,1,1
14303,825169577,39.63523,-76.55857,1,1
18676,889195097,39.64302,-76.60347,1,1
18677,26021337,39.64159,-76.60059,1,1
18678,889195098,39.64289,-76.60317,1,1
23031,983960550,39.63808,-76.59794,1,1
23033,848135417,39.6379,-76.598,1,1
23119,26021804,39.63617,-76.56592,1,1
23120,984031780,39.6363,-76.56626,1,1
23123,984031781,39.64667,-76.55271,1,1
23164,983960546,39.63756,-76.5966,1,1
23165,287981566,39.63741,-76.59612,1,1
28551,26021841,39.6605,-76.57084,1,1
38920,90637475,39.64171,-76.55385,1,1
40036,826314289,39.64693,-76.55264,1,1
41615,983952403,39.66619,-76.59737,1,1
41617,848135637,39.6641,-76.60055,1,1
41619,983952407,39.65587,-76.60865,1,1
41620,983952405,39.66204,-76.60296,1,1
41621,983952406,39.65754,-76.60637,1,1
43600,90637465,39.63473,-76.55498,1,1
46292,876468834,39.63518,-76.55818,1,1
59307,26021837,39.66288,-76.57421,1,1
59308,848135054,39.66291,-76.57431,1,1
67719,983947278,39.66773,-76.59015,1,1
67720,983947277,39.66589,-76.58765,1,1
67721,26021468,39.66547,-76.58658,1,1
67724,26021830,39.65445,-76.56659,1,1
68028,26021498,39.66401,-76.58249,1,1
68029,983947279,39.66511,-76.58566,1,1
68031,983947280,39.66383,-76.58167,1,1
68032,26021509,39.66352,-76.58005,1,1
68629,287981555,39.63615,-76.59138,1,1
70992,983945683,39.66674,-76.56188,1,1
70993,26021859,39.6626,-76.56681,1,1
72098,26021320,39.63782,-76.59803,1,1
73268,848136065,39.63679,-76.59486,1,1
73269,287981562,39.63662,-76.59453,1,1
73727,848135966,39.66393,-76.58211,1,1
74677,26997394,39.63673,-76.60341,1,1
74694,848135713,39.66002,-76.57062,1,1
74695,848135711,39.66024,-76.57072,1,1
75007,848135674,39.63737,-76.60038,1,1
75008,26021308,39.63681,-76.60297,1,1
81577,90637457,39.63116,-76.5535,1,1
82810,287981574,39.63749,-76.59995,1,1
128385,848136267,39.63795,-76.56926,1,1
130238,876329259,39.63525,-76.56106,1,1
