1090,984134633,39.39036,-77.44009,1,1
1091,100343556,39.38981,-77.44037,1,1
1592,922684829,39.36904,-77.44779,1,1
1593,801418695,39.36774,-77.44914,1,1
1710,875056873,39.3973,-77.43738,1,1
1711,26947336,39.39656,-77.43751,1,1
1712,875056874,39.39455,-77.44607,0,0
1713,322694140,39.39416,-77.44653,0,0
1714,875056875,39.39436,-77.44578,0,0
1715,851636389,39.39349,-77.44681,0,0
2416,94270579,39.39483,-77.43786,1,1
2417,875057247,39.39541,-77.43774,1,1
2649,273127068,39.39073,-77.45006,0,0
4615,984129542,39.36314,-77.46151,1,1
4616,984129541,39.36057,-77.46511,1,1
4617,25547636,39.35888,-77.46626,1,1
4618,984129540,39.37922,-77.44397,1,1
4635,984129538,39.35387,-77.46944,1,1
14344,997692345,39.3856,-77.44256,1,1
14345,997692350,39.38661,-77.44231,1,1
14346,94246596,39.38377,-77.443,1,1
15484,25547669,39.37902,-77.47206,0,0
15485,801733843,39.39098,-77.45027,0,0
17342,94246594,39.38112,-77.44367,1,1
17343,801424076,39.38159,-77.44356,1,1
17548,851819344,39.39303,-77.44736,0,0
17549,810404774,39.3916,-77.44903,0,0
19693,953061369,39.36639,-77.45057,1,1
19695,801418696,39.36559,-77.4526,1,1
22341,984143470,39.36938,-77.47032,1,1
22342,25547648,39.36852,-77.46886,1,1
22343,984143469,39.36909,-77.4698,1,1
22367,984143482,39.3674,-77.46913,1,1
22368,25547637,39.36348,-77.47256,1,1
23634,100350047,39.38261,-77.43415,1,1
24805,25548583,39.3875,-77.44208,1,1
25439,100343503,39.38223,-77.44042,1,1
25918,94270574,39.39373,-77.43817,1,1
26462,25548587,39.3919,-77.43927,1,1
26755,25547650,39.37649,-77.47545,1,1
27311,100343532,39.3825,-77.43773,1,1
27430,25547635,39.36077,-77.46884,1,1
28413,25547651,39.37601,-77.47507,1,1
29567,100350154,39.38302,-77.4304,1,1
29815,100343612,39.39122,-77.43702,1,1
30377,236507933,39.39514,-77.42012,0,0
31427,25547652,39.37543,-77.47461,1,1
32126,236507882,39.39429,-77.42063,0,0
32281,100350459,39.39072,-77.42567,1,1
32776,100348348,39.37878,-77.42152,1,1
33188,94270575,39.39423,-77.43799,1,1
33871,273127073,39.39581,-77.44458,0,0
34822,25548614,39.39447,-77.43793,1,1
35843,25656468,39.39571,-77.42041,0,0
36583,100348337,39.38159,-77.42559,1,1
37414,236507887,39.39501,-77.42006,0,0
38699,25547655,39.37751,-77.47628,1,1
39143,25548589,39.39653,-77.44374,0,0
39800,25548599,39.39509,-77.44492,0,0
42064,100350492,39.39001,-77.42297,1,1
42795,273127072,39.39562,-77.44431,0,0
46725,851631607,39.39726,-77.44313,0,0
49098,851636388,39.39474,-77.44533,0,0
49100,19454735,39.39665,-77.44313,0,0
49101,851636386,39.39767,-77.44202,0,0
50120,25548581,39.3824,-77.44336,1,1
52005,100350230,39.39142,-77.42882,1,1
52132,100348349,39.37872,-77.42137,1,1
52605,25548625,39.39751,-77.43852,0,0
54973,25654594,39.35294,-77.42352,1,1
56946,25654598,39.35501,-77.42234,1,1
56952,100348361,39.37837,-77.42055,1,1
57038,25548658,39.39777,-77.43729,0,0
62583,19454741,39.39639,-77.42253,0,0
62590,25656435,39.39575,-77.4222,0,0
63578,25654601,39.35793,-77.42061,1,1
63637,100350156,39.38289,-77.43013,1,1
63746,953061370,39.36618,-77.45088,1,1
63747,953061368,39.36615,-77.45054,1,1
63749,953061371,39.36638,-77.45085,1,1
65980,25548491,39.39532,-77.45987,1,1
67348,100350494,39.39019,-77.42309,1,1
67356,100350495,39.39013,-77.42292,1,1
67600,100350164,39.38203,-77.42895,1,1
71184,25547670,39.37874,-77.47187,0,0
72213,1008642977,39.37567,-77.44669,1,1
72214,25547694,39.37167,-77.44546,1,1
74115,100350493,39.39004,-77.42312,1,1
76551,100350564,39.38898,-77.42036,1,1
77231,25548490,39.39272,-77.46477,1,1
78235,100350565,39.38908,-77.42033,1,1
78359,100350111,39.39175,-77.43419,1,1
78370,100350437,39.38598,-77.42228,1,1
79044,25548492,39.39619,-77.45828,1,1
79213,853861112,39.39524,-77.44525,0,0
79768,100343611,39.3911,-77.43706,1,1
79828,100350444,39.38599,-77.42214,1,1
80771,25548483,39.38586,-77.47574,1,1
81086,100348357,39.38099,-77.42107,1,1
81149,19454738,39.39781,-77.42006,0,0
81230,26947326,39.39598,-77.43867,1,1
81928,236507941,39.39414,-77.42072,0,0
82177,26945300,39.39579,-77.43766,1,1
82339,100350110,39.39164,-77.43415,1,1
82921,25547634,39.35681,-77.46772,1,1
84544,100350229,39.39133,-77.42887,1,1
84699,100348356,39.38097,-77.42123,1,1
85095,100342944,39.39489,-77.46071,1,1
86123,100350458,39.39061,-77.42568,1,1
139570,100350066,39.38319,-77.43223,1,1
167941,100350277,39.39206,-77.43169,1,1
198275,100350152,39.39195,-77.4317,1,1
