86483,904020846,38.98181,-77.60017,1,1
88068,905415557,38.97666,-77.60254,1,1
88069,804357142,38.97413,-77.60374,1,1
88577,838169915,38.9652,-77.62248,0,0
89852,100731916,38.9886,-77.59702,1,1
89853,706154144,38.99101,-77.59669,1,1
89855,100731913,38.98645,-77.59799,1,1
91869,848140964,38.98767,-77.59739,1,1
91870,706154146,38.98747,-77.59748,1,1
93224,100723702,38.97446,-77.63615,1,1
93488,100723670,38.97545,-77.64058,1,1
95720,100722462,38.9708,-77.60544,1,1
97243,100722388,38.96962,-77.62269,0,0
98286,100731902,38.98339,-77.59944,1,1
98758,100722368,38.95421,-77.62229,0,0
102077,872646702,38.9669,-77.61705,1,1
102078,872678440,38.96467,-77.61007,1,1
102079,872977788,38.96924,-77.62295,0,0
102080,872646718,38.96915,-77.62298,0,0
102667,903639713,38.99033,-77.61812,0,0
102668,848558990,38.98962,-77.61829,0,0
105884,988143245,38.97004,-77.60585,1,1
105885,872646912,38.96487,-77.6092,1,1
106835,872646701,38.96664,-77.61684,1,1
106836,872646699,38.96664,-77.6164,1,1
106838,872646704,38.96647,-77.61612,1,1
106839,872646703,38.9665,-77.61651,1,1
106840,872646700,38.96682,-77.61668,1,1
106841,872646705,38.96454,-77.62228,0,0
106842,275054705,38.96421,-77.6225,0,0
106845,872646708,38.96486,-77.62227,0,0
106846,872646707,38.96483,-77.6225,0,0
106848,872646706,38.96463,-77.62257,0,0
106849,872646711,38.96479,-77.62218,0,0
106850,872646709,38.9646,-77.62218,0,0
106854,872646710,38.96468,-77.6218,1,1
106855,872646712,38.96649,-77.61661,1,1
106857,872646713,38.9663,-77.61686,1,1
106859,872646714,38.96658,-77.61682,1,1
106861,100722381,38.9686,-77.62266,0,0
106862,872646715,38.96892,-77.62256,0,0
106865,872646717,38.96898,-77.62287,0,0
106867,872646719,38.96934,-77.62288,0,0
106869,872646721,38.96933,-77.62256,0,0
106870,872646720,38.96936,-77.6228,0,0
106871,872646716,38.96894,-77.62251,0,0
106873,872646722,38.96916,-77.62241,0,0
106875,100722384,38.96894,-77.62213,1,1
110393,844897603,38.97025,-77.62561,1,1
110394,100722376,38.96936,-77.62328,1,1
111743,824847951,38.95502,-77.62116,1,1
111744,824847949,38.95321,-77.61838,1,1
111745,338869172,38.95121,-77.61576,1,1
111864,800294364,38.97355,-77.63438,1,1
111865,100723705,38.97323,-77.63349,1,1
113618,983864779,38.9564,-77.62235,0,0
113619,100722369,38.95553,-77.62233,0,0
113750,100722814,38.97587,-77.64294,1,1
113751,706266192,38.97753,-77.64926,1,1
113753,706266194,38.96333,-77.6072,1,1
114266,903478729,38.97115,-77.62799,1,1
114268,844897604,38.97095,-77.62747,1,1
114505,872680075,38.96246,-77.62251,0,0
114506,872680076,38.96137,-77.62248,0,0
114597,983855088,38.97824,-77.62249,0,0
114598,275081557,38.97366,-77.62279,0,0
114599,983855087,38.97444,-77.62281,0,0
114600,983855086,38.98767,-77.61873,0,0
114743,872678441,38.9644,-77.60965,1,1
114744,100722442,38.96409,-77.60896,1,1
114746,872678445,38.96461,-77.60948,1,1
114747,872678444,38.96447,-77.60924,1,1
114748,872678443,38.96426,-77.60944,1,1
114749,872678446,38.96459,-77.60955,1,1
114751,872678442,38.9644,-77.60923,1,1
