1060,983824008,39.29388,-76.82555,0,0
1061,26967534,39.29237,-76.82545,0,0
1895,983829675,39.29788,-76.84102,1,1
1896,25807043,39.29787,-76.84083,1,1
1898,983829674,39.29754,-76.83821,1,1
1969,25811270,39.30269,-76.82617,1,1
1970,983829667,39.30276,-76.82511,1,1
1973,983829666,39.29887,-76.83576,1,1
1974,25807214,39.29631,-76.82706,0,0
1975,983829668,39.29632,-76.82884,0,0
1976,25809538,39.29674,-76.82013,0,0
1977,983829669,39.29934,-76.82462,1,1
1978,983829670,39.29733,-76.82588,1,1
1979,26967506,39.29699,-76.82594,1,1
2404,851492014,39.26337,-76.8194,0,0
2405,966445712,39.26437,-76.8192,0,0
5652,25806590,39.27294,-76.8367,1,1
5653,984131783,39.27341,-76.8392,1,1
8743,984175360,39.26298,-76.79829,1,1
8747,984175361,39.27352,-76.80386,1,1
8748,25809415,39.2734,-76.80384,1,1
8788,25809877,39.26741,-76.79517,1,1
8789,1050942952,39.26751,-76.79521,1,1
9307,853282133,39.27072,-76.82707,1,1
9308,26976420,39.26773,-76.82698,1,1
9920,25809382,39.2763,-76.80594,1,1
9921,984173118,39.27666,-76.8065,1,1
9922,890220558,39.26688,-76.79267,1,1
9923,984173120,39.26708,-76.7928,1,1
11575,984176512,39.2823,-76.81,1,1
11758,984283483,39.29606,-76.82774,1,1
11759,25807267,39.29575,-76.82617,1,1
11855,25809614,39.2848,-76.80657,1,1
11856,1054374772,39.28569,-76.80504,1,1
12387,25809669,39.28761,-76.80172,1,1
13898,25806598,39.27286,-76.83484,1,1
13899,889837858,39.27289,-76.83464,1,1
13904,889837857,39.26612,-76.79935,1,1
14204,828741437,39.26663,-76.79916,1,1
14453,322690935,39.29674,-76.81759,0,0
14454,851411503,39.29746,-76.82539,1,1
14456,25807285,39.29697,-76.82544,0,0
15783,322697427,39.2712,-76.81952,1,1
15784,889823958,39.27166,-76.8227,1,1
15786,889820640,39.26915,-76.81047,1,1
15788,964785130,39.26993,-76.81627,1,1
16286,824584577,39.27721,-76.83072,1,1
