1469,988983181,38.92296,-76.71745,0,0
3515,900277432,38.90558,-76.67918,1,1
3516,25834293,38.90503,-76.68166,1,1
9522,25828654,38.93733,-76.71803,0,0
10351,875388017,38.93473,-76.71749,0,0
10352,801238098,38.93435,-76.71745,0,0
11890,1046530881,38.91516,-76.71716,0,0
11891,1047081434,38.91534,-76.71714,0,0
14039,1047481687,38.92548,-76.71722,0,0
14040,25827254,38.92357,-76.71739,0,0
14392,1035359985,38.93489,-76.67449,1,1
14393,25835398,38.93353,-76.67323,1,1
14394,1035359958,38.93698,-76.67655,1,1
14395,703999445,38.93657,-76.67625,1,1
15782,287991021,38.91181,-76.7178,0,0
15790,1047369798,38.91223,-76.71776,0,0
16066,25827231,38.91601,-76.7176,0,0
16939,1047079598,38.9164,-76.71762,0,0
16940,1047079599,38.91697,-76.71763,0,0
16941,1047079600,38.91859,-76.71763,0,0
19680,848136180,38.92608,-76.71769,1,1
20539,875474919,38.94754,-76.71778,0,0
20540,875474921,38.94694,-76.71779,0,0
20541,801239688,38.9467,-76.7178,0,0
20542,875474920,38.94722,-76.71779,0,0
20543,875474918,38.94689,-76.71815,0,0
20544,25828674,38.94565,-76.71816,0,0
20545,875474917,38.94748,-76.71812,0,0
20715,25828655,38.93769,-76.71768,0,0
20716,1062768312,38.9386,-76.71771,0,0
20720,1062768294,38.9386,-76.71808,0,0
20721,872645161,38.93766,-76.71804,0,0
22517,801759594,38.94239,-76.67805,1,1
24118,25826854,38.9153,-76.72006,1,1
24307,25827226,38.91592,-76.71708,0,0
24902,25835245,38.94394,-76.67908,1,1
24903,994373323,38.94544,-76.67997,1,1
24915,704035115,38.9269,-76.6683,1,1
24916,994373321,38.92886,-76.66956,1,1
25601,25826269,38.90504,-76.71908,0,0
26394,25828666,38.94188,-76.71813,0,0
27271,25828663,38.94272,-76.71882,1,1
27667,25828669,38.94252,-76.71813,0,0
28325,25828673,38.94338,-76.71813,0,0
29467,273130652,38.94469,-76.71816,0,0
31779,25827882,38.94461,-76.72325,1,1
32104,25826855,38.91576,-76.71913,1,1
32105,1046527416,38.91598,-76.71858,1,1
32386,890223266,38.93742,-76.67697,1,1
32703,25826840,38.91529,-76.72312,1,1
33412,94157196,38.91533,-76.71762,0,0
34071,25827189,38.90595,-76.71715,0,0
36565,25826839,38.91541,-76.72433,1,1
39355,273130662,38.92881,-76.71712,0,0
39473,25828645,38.93528,-76.71792,0,0
41299,25834749,38.90739,-76.6728,1,1
41927,25827186,38.90622,-76.7187,0,0
44086,1047557082,38.93282,-76.71724,0,0
44087,1047557081,38.93574,-76.71758,0,0
44088,1047557083,38.93096,-76.71698,0,0
44089,25827266,38.92959,-76.71676,0,0
44090,25828648,38.9353,-76.71756,0,0
45315,968809431,38.9126,-76.70221,1,1
45316,25834314,38.91232,-76.69653,1,1
45317,968809432,38.91242,-76.69851,1,1
45319,968809430,38.91069,-76.69045,1,1
45320,322684785,38.91054,-76.68999,1,1
45321,968809429,38.91226,-76.69625,1,1
45325,968809428,38.90971,-76.68684,1,1
48380,874975160,38.94285,-76.71936,1,1
53753,25834918,38.93104,-76.6714,1,1
55408,874974519,38.94405,-76.7221,1,1
55409,1046292806,38.94533,-76.7241,1,1
55410,1046292808,38.94436,-76.72258,1,1
55411,1046292807,38.94418,-76.7223,1,1
55418,26953400,38.94482,-76.72328,1,1
55785,25834295,38.90574,-76.67848,1,1
56719,25827256,38.92578,-76.71719,0,0
57887,968788721,38.9161,-76.71507,1,1
57888,848136165,38.91589,-76.71682,1,1
59370,848135073,38.91305,-76.70457,1,1
61211,801238127,38.94307,-76.72054,1,1
61212,1046285387,38.94405,-76.72383,1,1
61213,1046285389,38.94389,-76.72423,1,1
