127,1074897863,39.35292,-76.70656,1,1
200,832751953,39.3759,-76.72082,1,1
201,984110210,39.37623,-76.72055,1,1
214,984110208,39.37938,-76.72023,1,1
218,25918937,39.37888,-76.71894,1,1
347,984133193,39.35422,-76.7047,1,1
348,984133194,39.35314,-76.70623,1,1
349,25918737,39.35299,-76.70645,1,1
1615,848135802,39.39603,-76.67181,1,1
1616,918239654,39.39621,-76.67306,1,1
1618,918239656,39.38572,-76.70551,1,1
1619,25941429,39.38558,-76.70565,1,1
1623,25931179,39.37594,-76.68939,1,1
1624,918239655,39.37595,-76.68919,1,1
2222,848135236,39.36107,-76.67167,1,1
2223,925054346,39.36154,-76.67153,1,1
2392,984256118,39.38195,-76.68195,1,1
2393,25931548,39.38145,-76.68272,1,1
2730,25918360,39.3734,-76.722,1,1
2732,970065059,39.37406,-76.72255,1,1
2733,970065055,39.3738,-76.72233,1,1
2735,970065058,39.37418,-76.72265,1,1
3063,1010656484,39.35593,-76.70201,1,1
3065,25918784,39.35549,-76.70136,1,1
3066,1010656486,39.35576,-76.70177,1,1
3133,25943536,39.39006,-76.6954,1,1
3134,831999452,39.39142,-76.69331,1,1
3330,1054810979,39.37481,-76.7232,1,1
3331,1050686713,39.3746,-76.72301,1,1
3519,25940882,39.39263,-76.72406,1,1
4871,833196559,39.39617,-76.68821,1,1
4872,25943651,39.39667,-76.68823,1,1
4873,25943809,39.39506,-76.6873,1,1
4874,25943800,39.39519,-76.68772,1,1
4899,833196561,39.39398,-76.68791,1,1
4900,25943612,39.39245,-76.69114,1,1
4901,833196563,39.39432,-76.68672,1,1
4902,25943791,39.39422,-76.68718,1,1
4903,287575810,39.39341,-76.68676,1,1
4904,833196562,39.39361,-76.68689,1,1
5820,25940700,39.38919,-76.72558,0,0
5821,983917458,39.38955,-76.72507,1,1
5822,983917454,39.39667,-76.6852,1,1
5823,25943807,39.39497,-76.68724,1,1
5824,25943617,39.39541,-76.69293,0,0
5985,801729783,39.38582,-76.68536,1,1
5986,25943688,39.38413,-76.68525,1,1
7601,25932081,39.36279,-76.67513,1,1
7602,25932099,39.36465,-76.67342,1,1
7603,811001120,39.36444,-76.6726,1,1
7604,25932097,39.36425,-76.67309,1,1
7605,811001119,39.36359,-76.6742,1,1
7606,811001121,39.36477,-76.67352,1,1
8327,1054809802,39.37518,-76.72352,1,1
9674,25932339,39.3759,-76.67119,1,1
12694,25918997,39.37729,-76.7131,1,1
14312,916217490,39.36149,-76.67869,1,1
14691,828540113,39.37593,-76.67049,1,1
14714,25931387,39.37593,-76.68623,1,1
14715,25931379,39.37601,-76.68745,1,1
16500,824902999,39.35392,-76.68648,1,1
16501,25930859,39.35296,-76.68529,1,1
16696,25940781,39.38936,-76.72154,1,1
16870,889601604,39.36755,-76.67893,1,1
16871,25931353,39.3675,-76.67884,1,1
16880,889601603,39.36898,-76.68071,1,1
16882,25931350,39.36802,-76.67972,1,1
16908,833160888,39.38099,-76.71727,1,1
16909,878357126,39.38148,-76.7174,1,1
16937,25918761,39.36027,-76.70774,1,1
16962,25941122,39.38197,-76.71753,1,1
16963,878357195,39.38229,-76.71761,1,1
17114,25918364,39.37431,-76.72275,1,1
17462,832751951,39.37454,-76.72235,1,1
17463,832751952,39.37408,-76.72315,1,1
17464,94252662,39.3739,-76.72346,1,1
17552,1057494582,39.37964,-76.68484,1,1
17553,25931444,39.37924,-76.68458,1,1
17554,833070321,39.38122,-76.6855,1,1
17555,1057494587,39.38367,-76.68527,1,1
18203,1057494253,39.37583,-76.67295,1,1
18204,25932261,39.37577,-76.67398,1,1
18786,839000997,39.37573,-76.67424,1,1
18787,25932256,39.37555,-76.67533,1,1
20070,832750869,39.36824,-76.71835,1,1
20071,832750870,39.36775,-76.71896,1,1
20072,25918260,39.36741,-76.71934,1,1
20073,832750871,39.36843,-76.71809,1,1
21625,25918379,39.37914,-76.72359,1,1
21628,25918974,39.38065,-76.71618,1,1
21630,833160891,39.38093,-76.71599,1,1
21633,287997757,39.37904,-76.71778,1,1
